datetime,Air_Temperature_celsius,Shortwave_Radiation_Downwelling_wattPerMeterSquared,Longwave_Radiation_Downwelling_wattPerMeterSquared,SpecHumidity.kg_kg,Relative_Humidity_percent,Ten_Meter_Elevation_Wind_Speed_meterPerSecond,Precipitation_millimeterPerDay,Surface_Level_Barometric_Pressure_pascal
2023-06-26 12:00:00,15.7199951,65.31199646,377.5499878,0.0106978,90.9050452492755,6.28143299740115,0,95406.52344
2023-06-26 13:00:00,16.1599976,104.4319992,377.5499878,0.0109799,90.7258292201458,6.7626399860173,0,95436.71875
2023-06-26 14:00:00,16.5899902,146.2200012,377.5400085,0.0112618,90.5523897875474,7.24590900926861,0,95467.46875
2023-06-26 15:00:00,17.0299927,364.6359863,375.8200073,0.0115438,90.273303899283,7.73085387869025,0,95498
2023-06-26 16:00:00,18.2900024,431.4930115,375.8099976,0.0116554,84.1577317448332,7.84594805508168,0,95528.24219
2023-06-26 17:00:00,19.5599915,472.5490112,375.7999878,0.0117672,78.4580905042623,7.9779695242336,0,95558.39063
2023-06-26 18:00:00,20.8200012,577.1710205,380.1799927,0.0118786,73.2334915067558,8.14465449824853,0,95588.61719
2023-06-26 19:00:00,21.0899902,545.4140015,380.1799927,0.0118859,72.1068986826089,8.111424068998,0,95649.88281
2023-06-26 20:00:00,21.369989,513.5230103,380.1799927,0.0118932,70.9554566183277,8.09338621147169,0,95710.60156
2023-06-26 21:00:00,21.6499878,425.3500061,395.8299866,0.0119005,69.8247339448681,8.07941210662632,0,95771.32031
2023-06-26 22:00:00,21.330011,334.2529907,395.8299866,0.0118068,70.6759270906569,8.03285754476699,0,95793.21875
2023-06-26 23:00:00,21.0200439,239.6009979,395.8299866,0.0117131,71.4917448741198,7.99160187791784,0,95815.13281
2023-06-27 00:00:00,20.7099854000001,158.0639954,341.0799866,0.0116194,72.3161719869321,7.9657075619872,0,95837.5625
2023-06-27 01:00:00,18.8799988,65.61599731,341.0899963,0.0111091,77.5670077631568,6.8678452955494,0,95881.0625
2023-06-27 02:00:00,17.0600525,0,341.1000061,0.0105983,83.0916647168289,5.79835300536282,0,95924.57031
2023-06-27 03:00:00,15.2300049,0,307.6499939,0.0100872,88.9952757107657,4.74646173748193,0,95968.50781
2023-06-27 04:00:00,14.6,0,307.6600037,0.0097852,89.9506541039352,4.3798746341214,0,95989.64063
2023-06-27 05:00:00,13.9699951,0,307.6600037,0.0094829,90.8447535952621,4.01966420216913,0,96011.42188
2023-06-27 06:00:00,13.3399902,0,302.7600098,0.009181,91.676044385447,3.66771056022691,0,96033.10156
2023-06-27 07:00:00,12.9900146,0,302.7600098,0.0089845,91.7770901673984,3.68951227968684,0,96008.72656
2023-06-27 08:00:00,12.6400085,0,302.7600098,0.0087883,91.8430528791606,3.71102401851295,0,95984.24219
2023-06-27 09:00:00,12.2799927,0,301.6600037,0.0085918,91.9265442013124,3.75564900214064,0,95959.85938
2023-06-27 10:00:00,13.1100403,0,301.6499939,0.0089765,90.9492217064034,3.68506434905824,0,95982.03906
2023-06-27 11:00:00,13.9399963,65.83200073,301.6499939,0.0093615,89.8509681213848,3.65308100435236,0,96004.32031
2023-06-27 12:00:00,14.7600037,216.0399933,322,0.0097462,88.7000389461128,3.64087911967426,0,96026.60156
2023-06-27 13:00:00,16.9100281,345.9200134,321.9899902,0.0102883,81.6105613478651,3.5850801770337,0,96127.11719
2023-06-27 14:00:00,19.0599915,484.6650085,321.980011,0.0108304,75.0401051506489,3.62360326714446,0,96227
2023-06-27 15:00:00,21.2100464,634.4780273,350.8399963,0.0113726,68.9696304518537,3.77690347014853,0,96327.42188
2023-06-27 16:00:00,22.4800049,751.0230103,350.8299866,0.0118257,66.2542084729616,3.87918812943121,0,96242.92188
2023-06-27 17:00:00,23.7499939,822.6729736,350.8200073,0.012279,63.5966283028106,4.02839906833968,0,96158.32031
2023-06-27 18:00:00,25.0200134,803.6970215,368.5700073,0.0127323,61.0035590486349,4.20030955323533,0,96074.25781
2023-06-27 19:00:00,25.5200134,759.5880127,368.5599976,0.0128072,59.5499132314274,3.42811895591737,0,96088.47656
2023-06-27 20:00:00,26.0100037,715.2719727,368.5599976,0.0128822,58.1702240607618,2.67839513386655,0,96102.79688
2023-06-27 21:00:00,26.4999939,656.8909912,369.2200012,0.0129574,56.8268781753377,1.97686618688266,0,96117.02344
2023-06-27 22:00:00,26.2499939,516.2819824,369.2200012,0.0130114,57.92340559968,1.06892468191169,0,96116.88281
2023-06-27 23:00:00,26.0100037,370.1570129,369.2200012,0.0130658,59.0079268938687,0.296816439436902,0,96116.74219
2023-06-28 00:00:00,25.7600037,181.552002,344.5599976,0.0131202,60.1492543726078,0.842021384870955,0,96116.60156
2023-06-28 01:00:00,24.0500122,75.39199829,344.5700073,0.0122464,62.2661481656798,1.18004235534154,0,96135.9375
2023-06-28 02:00:00,22.3400513,0,344.5799866,0.0113724,64.2062620068608,1.56540729615011,0,96155.71875
2023-06-28 03:00:00,20.619989,0,328.9899902,0.0104982,65.9379689404517,1.96847661639147,0,96175.29688
2023-06-28 04:00:00,19.7600037,0,328.9899902,0.0103124,68.319642116794,2.40243621579846,0,96142.88281
2023-06-28 05:00:00,18.9000488,0,329,0.0101268,70.7883583252777,2.84763055538811,0,96109.71875
2023-06-28 06:00:00,18.0400024,0,333.0700073,0.0099412,73.3470191142982,3.31493586652894,0,96077.20313
2023-06-28 07:00:00,17.5500427,0,333.0700073,0.0098598,75.0679392474617,3.4378627831314,0,96106.17969
2023-06-28 08:00:00,17.0599915,0,333.0700073,0.0097782,76.8308361141877,3.5661883841463,0,96134.52344
